#,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.0', start_date='2019-10-31T01:06:38', checksum=2009905994, kind='rlz-009', investigation_time=50.0"
lon,lat,PGA-0.1,PGA-0.05,PGA-0.01,SA(0.2)-0.1,SA(0.2)-0.05,SA(0.2)-0.01,SA(0.5)-0.1,SA(0.5)-0.05,SA(0.5)-0.01,SA(1.0)-0.1,SA(1.0)-0.05,SA(1.0)-0.01
13.18213,46.10000,4.066719E-01,5.627809E-01,1.128724E+00,9.677671E-01,1.344377E+00,2.718735E+00,4.696625E-01,6.810232E-01,1.507031E+00,2.305094E-01,3.485413E-01,8.348064E-01
13.38213,42.40000,4.353932E-01,6.142814E-01,1.283566E+00,1.037410E+00,1.472265E+00,3.000000E+00,5.121337E-01,7.572334E-01,1.719041E+00,2.587083E-01,3.988507E-01,9.774886E-01
