#,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.0', start_date='2019-10-31T01:06:38', checksum=2009905994, kind='rlz-007', investigation_time=50.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0100000,poe-0.0200000,poe-0.0300000,poe-0.0400000,poe-0.0500000,poe-0.1000000,poe-0.1500000,poe-0.2000000,poe-0.2500000,poe-0.3000000,poe-0.4000000,poe-0.5000000,poe-0.7500000,poe-1.0000000,poe-1.5000000,poe-2.0000000,poe-2.5000000,poe-3.0000000
13.18213,46.10000,0.00000,9.990191E-01,9.970086E-01,9.787332E-01,9.290970E-01,8.513055E-01,7.597315E-01,3.789611E-01,1.970270E-01,1.126915E-01,6.981703E-02,4.600389E-02,2.285009E-02,1.282462E-02,4.125037E-03,1.690206E-03,4.021530E-04,1.198608E-04,3.878544E-05,1.156213E-05
13.38213,42.40000,0.00000,9.999958E-01,9.999591E-01,9.981706E-01,9.835846E-01,9.410437E-01,8.700306E-01,4.533791E-01,2.302700E-01,1.290501E-01,7.899269E-02,5.179622E-02,2.584697E-02,1.477214E-02,5.086240E-03,2.255204E-03,6.278406E-04,2.220302E-04,8.906428E-05,3.759571E-05
