#,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.0', start_date='2019-10-31T01:06:38', checksum=2009905994, kind='mean', investigation_time=50.0, imt='SA(0.2)'"
lon,lat,depth,poe-0.0050000,poe-0.0100000,poe-0.0200000,poe-0.0300000,poe-0.0400000,poe-0.0500000,poe-0.1000000,poe-0.1500000,poe-0.2000000,poe-0.2500000,poe-0.3000000,poe-0.4000000,poe-0.5000000,poe-0.7500000,poe-1.0000000,poe-1.5000000,poe-2.0000000,poe-2.5000000,poe-3.0000000
13.18213,46.10000,0.00000,9.998508E-01,9.997799E-01,9.993573E-01,9.982684E-01,9.960315E-01,9.920632E-01,9.305792E-01,8.067538E-01,6.660280E-01,5.383238E-01,4.327238E-01,2.828187E-01,1.906937E-01,8.220367E-02,4.172283E-02,1.476443E-02,6.801432E-03,3.678950E-03,2.210410E-03
13.38213,42.40000,0.00000,9.999996E-01,9.999989E-01,9.999904E-01,9.999370E-01,9.997295E-01,9.991667E-01,9.825704E-01,9.335513E-01,8.570014E-01,7.656007E-01,6.713660E-01,5.021741E-01,3.724574E-01,1.854205E-01,1.020534E-01,3.955292E-02,1.922099E-02,1.079914E-02,6.691580E-03
