#,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.0', start_date='2019-10-31T01:06:38', checksum=2009905994, kind='rlz-005', investigation_time=50.0"
lon,lat,PGA-0.1,PGA-0.05,PGA-0.01,SA(0.2)-0.1,SA(0.2)-0.05,SA(0.2)-0.01,SA(0.5)-0.1,SA(0.5)-0.05,SA(0.5)-0.01,SA(1.0)-0.1,SA(1.0)-0.05,SA(1.0)-0.01
13.18213,46.10000,2.798158E-01,3.986832E-01,8.272398E-01,6.514673E-01,9.373961E-01,1.960714E+00,2.919874E-01,4.237193E-01,9.227881E-01,1.305091E-01,1.955136E-01,4.471996E-01
13.38213,42.40000,2.979104E-01,4.151326E-01,8.113953E-01,7.088833E-01,9.979480E-01,1.979494E+00,3.530446E-01,5.167862E-01,1.127996E+00,1.755997E-01,2.708370E-01,6.484272E-01
