#,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.0', start_date='2019-10-31T01:06:38', checksum=2009905994, kind='mean', investigation_time=50.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0050000,poe-0.0100000,poe-0.0200000,poe-0.0300000,poe-0.0400000,poe-0.0500000,poe-0.1000000,poe-0.1500000,poe-0.2000000,poe-0.2500000,poe-0.3000000,poe-0.4000000,poe-0.5000000,poe-0.7500000,poe-1.0000000,poe-1.5000000,poe-2.0000000,poe-2.5000000,poe-3.0000000
13.18213,46.10000,0.00000,9.987748E-01,9.915076E-01,9.392695E-01,8.426337E-01,7.311572E-01,6.253781E-01,2.941032E-01,1.604913E-01,9.874167E-02,6.597301E-02,4.674446E-02,2.644061E-02,1.664132E-02,6.837232E-03,3.486972E-03,1.258795E-03,5.771167E-04,3.039243E-04,1.751799E-04
13.38213,42.40000,0.00000,9.999700E-01,9.991354E-01,9.848654E-01,9.470317E-01,8.919547E-01,8.280389E-01,5.270875E-01,3.401084E-01,2.327970E-01,1.680073E-01,1.264373E-01,7.844322E-02,5.298911E-02,2.468386E-02,1.373238E-02,5.576968E-03,2.771307E-03,1.550816E-03,9.408388E-04
