#,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.7.0', start_date='2019-10-31T01:06:38', checksum=2009905994, kind='rlz-011', investigation_time=50.0"
lon,lat,PGA-0.1,PGA-0.05,PGA-0.01,SA(0.2)-0.1,SA(0.2)-0.05,SA(0.2)-0.01,SA(0.5)-0.1,SA(0.5)-0.05,SA(0.5)-0.01,SA(1.0)-0.1,SA(1.0)-0.05,SA(1.0)-0.01
13.18213,46.10000,2.977195E-01,3.969631E-01,7.215313E-01,7.715649E-01,1.030725E+00,1.876838E+00,5.672929E-01,7.921662E-01,1.593699E+00,2.115170E-01,3.102043E-01,6.866393E-01
13.38213,42.40000,3.176042E-01,4.312873E-01,8.149553E-01,8.207312E-01,1.114216E+00,2.109677E+00,6.225752E-01,8.884174E-01,1.882569E+00,2.467212E-01,3.706698E-01,8.716311E-01
