Period(s),target_spectrum,sigma(ln),mean_spectrum,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10
0.0,0.9293851745368529,0.2854866487522565,0.7954344050173493,0.33490893203883504,0.538918878504673,0.795369931034483,0.522077663551402,1.0801853524229077,0.7062003105590065,0.889106974789916,0.8641121656050958,0.7450126490066226,1.4784511926605508
0.01,0.9346558821886971,0.28701509685283844,0.7995979068397505,0.34490621359223317,0.5413247663551403,0.8006960689655174,0.5244835514018692,1.083020484581498,0.7088652173913046,0.8934335294117648,0.8706708917197455,0.7501271523178809,1.4784511926605508
0.1,1.4621373142546668,0.3444916655460651,2.3337706152622366,1.1521866990291263,1.4555621495327102,3.0181448275862075,2.4780644859813084,2.9485374449339212,1.804141925465839,2.487768907563025,3.443331210191084,2.6936384105960274,1.8563300917431196
0.2,2.5743000000000005,1e-05,2.5743000000000005,2.5743000000000005,2.5743000000000005,2.5743000000000005,2.5743000000000005,2.5743000000000005,2.5743000000000005,2.5743000000000005,2.5743000000000005,2.5743000000000005,2.574300000000001
0.3,2.238294136785766,0.33109036747954335,2.547964612389738,1.2871500000000002,1.4507503738317757,2.592053793103449,2.066657663551402,3.4305099118942737,2.878099378881988,3.3747126050420175,1.3806118471337583,2.5743000000000005,4.444800550458716
0.4,1.9680075577816045,0.45145306737855656,2.6104932393972002,0.9447431067961167,1.5397682242990656,1.899655862068966,1.9463632710280376,3.940833700440529,3.704220496894411,3.3314470588235294,1.633122802547771,3.0175569536423845,4.147220917431194
0.5,1.6403117621998977,0.5342734969963194,2.2419384536363602,0.5073620388349516,2.5261822429906546,1.7931331034482763,1.0970848598130842,3.0619427312775334,2.2811602484472053,3.2881815126050427,1.4560371974522295,2.3697198675496693,4.038580733944955
