Period(s),target_spectrum,sigma(ln),mean_spectrum,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10
0.01,0.5045578161462957,0.28701509685283844,0.5093309489816855,0.9114914123572395,0.49592093536553883,0.38683443891180785,0.4145418924298886,0.7483125808821086,0.36200770304058255,0.5069615755740315,0.4463641778169363,0.4253173625914762,0.39555741084724433
0.1,0.8165079090117296,0.3444916655460651,0.8557365723386072,0.9878768952178163,1.67762068536199,0.6470686596450641,0.6356892979296981,0.9194061100063111,0.6716828973930716,0.8898648787139033,0.9320374865938187,0.6527607605359476,0.5433580519884497
0.2,1.3569,1e-05,1.3568999999999998,1.3568999999999998,1.3569,1.3569,1.3568999999999998,1.3569,1.3569,1.3569,1.3569,1.3569,1.3569
0.3,1.1632380911990199,0.33109036747954335,1.2190948636895826,2.105131909690268,0.6823460895081054,1.3023467870303957,0.7724304704930358,1.570538467111609,0.9038640025338679,1.0751073521437229,1.3353814352310522,1.4628476849247658,0.9809544382290019
0.4,1.0064390405101005,0.45145306737855656,1.1009819597084214,2.4973471233897673,0.5672260200328816,1.2597291115732785,0.7802276723079219,1.6785138477766155,0.5531303214609303,1.2516060631302404,0.6034298610793342,0.9855052693024162,0.8331043070308257
0.5,0.829122159444249,0.5342734969963194,0.9674910548955561,2.006878147439442,0.540556825412348,1.271988949584923,0.5018454440246946,1.4920922486921544,0.5695049336831924,1.4648546969854177,0.3742029549240928,0.6492239889555536,0.8037623592537438
